text,entities
"Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution","[{'start': 11, 'end': 18, 'label': 'SKILL'}, {'start': 32, 'end': 47, 'label': 'SKILL'}]"
"15+ Years Banking Experience
Audit/Inspection/ICC Leadership
Internal Audit & Compliance
Risk-Based Operational Reviews
System-Based Audit Expertise
Knowledge of Bangladeshi Laws",[]
"Responsible for developing, optimizing, and securing IT systems. Works with Data Warehousing, Google Cloud, MLOps, NoSQL, Java to enhance system performance and reliability. Expected to have experience in C++, Data Visualization, Penetration Testing, Design Patterns, Reinforcement Learning.","[{'start': 76, 'end': 92, 'label': 'SKILL'}, {'start': 94, 'end': 106, 'label': 'SKILL'}, {'start': 108, 'end': 113, 'label': 'SKILL'}, {'start': 115, 'end': 120, 'label': 'SKILL'}, {'start': 122, 'end': 126, 'label': 'SKILL'}, {'start': 205, 'end': 208, 'label': 'SKILL'}, {'start': 210, 'end': 228, 'label': 'SKILL'}, {'start': 230, 'end': 249, 'label': 'SKILL'}, {'start': 251, 'end': 266, 'label': 'SKILL'}, {'start': 268, 'end': 290, 'label': 'SKILL'}]"
"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification",[]
"The Game Developer is responsible for designing, developing, and implementing innovative solutions that meet business needs. This role requires expertise in Cybersecurity, Penetration Testing, Network Security, as well as proficiency in cloud computing, automation, and security best practices. Key expectations include collaborating with cross-functional teams, ensuring system reliability, optimizing performance, and staying ahead of emerging technology trends. Other responsibilities involve troubleshooting issues, improving workflows, documenting processes, and adhering to industry standards to enhance security and efficiency.","[{'start': 4, 'end': 18, 'label': 'JOB_TITLE'}, {'start': 157, 'end': 170, 'label': 'SKILL'}, {'start': 172, 'end': 191, 'label': 'SKILL'}, {'start': 193, 'end': 209, 'label': 'SKILL'}]"
"Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




",[]
"Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support","[{'start': 146, 'end': 148, 'label': 'SKILL'}]"
"Responsible for developing, optimizing, and securing IT systems. Works with Wireless Security, Risk Assessment, TensorFlow, Agile, PyTorch to enhance system performance and reliability. Expected to have experience in Data Visualization, Version Control, Design Patterns.","[{'start': 76, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 110, 'label': 'SKILL'}, {'start': 112, 'end': 122, 'label': 'SKILL'}, {'start': 124, 'end': 129, 'label': 'SKILL'}, {'start': 131, 'end': 138, 'label': 'SKILL'}, {'start': 217, 'end': 235, 'label': 'SKILL'}, {'start': 237, 'end': 252, 'label': 'SKILL'}, {'start': 254, 'end': 269, 'label': 'SKILL'}]"
"Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge",[]
"Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance",[]
"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification",[]
"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication",[]
"Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution",[]
"Responsible for designing, developing, and maintaining solutions. Works with TCP/IP, Cisco Networking, JavaScript, Version Control, Kubernetes to improve system efficiency and functionality. Expected to have experience in Ansible, SQL, Kotlin.","[{'start': 77, 'end': 83, 'label': 'SKILL'}, {'start': 85, 'end': 101, 'label': 'SKILL'}, {'start': 103, 'end': 113, 'label': 'SKILL'}, {'start': 115, 'end': 130, 'label': 'SKILL'}, {'start': 132, 'end': 142, 'label': 'SKILL'}, {'start': 222, 'end': 229, 'label': 'SKILL'}, {'start': 231, 'end': 234, 'label': 'SKILL'}, {'start': 236, 'end': 242, 'label': 'SKILL'}]"
"Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking","[{'start': 19, 'end': 20, 'label': 'SKILL'}, {'start': 44, 'end': 49, 'label': 'SKILL'}, {'start': 75, 'end': 76, 'label': 'SKILL'}, {'start': 91, 'end': 92, 'label': 'SKILL'}, {'start': 118, 'end': 123, 'label': 'SKILL'}, {'start': 120, 'end': 121, 'label': 'SKILL'}, {'start': 133, 'end': 134, 'label': 'SKILL'}]"
"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","[{'start': 23, 'end': 24, 'label': 'SKILL'}, {'start': 29, 'end': 30, 'label': 'SKILL'}, {'start': 47, 'end': 48, 'label': 'SKILL'}, {'start': 54, 'end': 55, 'label': 'SKILL'}, {'start': 76, 'end': 77, 'label': 'SKILL'}, {'start': 81, 'end': 82, 'label': 'SKILL'}, {'start': 92, 'end': 93, 'label': 'SKILL'}, {'start': 113, 'end': 114, 'label': 'SKILL'}, {'start': 141, 'end': 142, 'label': 'SKILL'}, {'start': 166, 'end': 167, 'label': 'SKILL'}]"
"Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks","[{'start': 9, 'end': 10, 'label': 'SKILL'}, {'start': 22, 'end': 23, 'label': 'SKILL'}, {'start': 35, 'end': 36, 'label': 'SKILL'}, {'start': 47, 'end': 48, 'label': 'SKILL'}, {'start': 59, 'end': 60, 'label': 'SKILL'}, {'start': 71, 'end': 72, 'label': 'SKILL'}, {'start': 88, 'end': 89, 'label': 'SKILL'}, {'start': 96, 'end': 97, 'label': 'SKILL'}, {'start': 99, 'end': 100, 'label': 'SKILL'}, {'start': 130, 'end': 131, 'label': 'SKILL'}, {'start': 139, 'end': 140, 'label': 'SKILL'}, {'start': 155, 'end': 156, 'label': 'SKILL'}]"
"Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance","[{'start': 49, 'end': 51, 'label': 'SKILL'}]"
"Design Review
Coordination
Proposal Preparation
Feasibility Analysis
Software Utilization
Supervision
Technical Support
Submission Review
Progress Reporting
Compliance
Site Visits",[]
"Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting",[]
"Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support",[]
"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation","[{'start': 36, 'end': 48, 'label': 'SKILL'}]"
"Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration",[]
"Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance","[{'start': 2, 'end': 3, 'label': 'SKILL'}, {'start': 19, 'end': 20, 'label': 'SKILL'}, {'start': 70, 'end': 71, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Azure, Google Cloud, Ansible, PyTorch, Firewalls to ensure innovation, security, and efficiency. Expected to have experience in Swift, C++, Version Control.","[{'start': 76, 'end': 81, 'label': 'SKILL'}, {'start': 83, 'end': 95, 'label': 'SKILL'}, {'start': 97, 'end': 104, 'label': 'SKILL'}, {'start': 106, 'end': 113, 'label': 'SKILL'}, {'start': 115, 'end': 124, 'label': 'SKILL'}, {'start': 204, 'end': 209, 'label': 'SKILL'}, {'start': 211, 'end': 214, 'label': 'SKILL'}, {'start': 216, 'end': 231, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Encryption, AWS, SQL, Rust, Python to ensure innovation, security, and efficiency. Expected to have experience in ETL, Swift, C++, Data Visualization.","[{'start': 76, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 91, 'label': 'SKILL'}, {'start': 93, 'end': 96, 'label': 'SKILL'}, {'start': 98, 'end': 102, 'label': 'SKILL'}, {'start': 104, 'end': 110, 'label': 'SKILL'}, {'start': 190, 'end': 193, 'label': 'SKILL'}, {'start': 195, 'end': 200, 'label': 'SKILL'}, {'start': 202, 'end': 205, 'label': 'SKILL'}, {'start': 207, 'end': 225, 'label': 'SKILL'}]"
"Machine Learning Leadership
Cross-Functional Collaboration
Strategy Development
ML/NLP Infrastructure
Prototype Transformation
ML System Design
Algorithm Research
Application Development
Dataset Selection
ML Testing
Statistical Analysis
R&D in ML/NLP
Text Representation
Data Pipeline Design
Statistical Data Analysis
Model Training
Team Collaboration
Research Reporting
Algorithm Analysis","[{'start': 0, 'end': 16, 'label': 'SKILL'}, {'start': 304, 'end': 317, 'label': 'SKILL'}]"
"Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance","[{'start': 2, 'end': 3, 'label': 'SKILL'}, {'start': 19, 'end': 20, 'label': 'SKILL'}, {'start': 70, 'end': 71, 'label': 'SKILL'}]"
"Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration",[]
"Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




",[]
"Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking","[{'start': 75, 'end': 77, 'label': 'SKILL'}]"
"Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




",[]
"Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting","[{'start': 59, 'end': 65, 'label': 'SKILL'}, {'start': 159, 'end': 162, 'label': 'SKILL'}, {'start': 166, 'end': 169, 'label': 'SKILL'}, {'start': 229, 'end': 234, 'label': 'SKILL'}]"
"Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support",[]
"iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality","[{'start': 26, 'end': 34, 'label': 'SKILL'}, {'start': 131, 'end': 143, 'label': 'SKILL'}]"
"Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting","[{'start': 59, 'end': 65, 'label': 'SKILL'}]"
"Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




",[]
"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication",[]
"Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking",[]
"Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance",[]
"Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting","[{'start': 30, 'end': 33, 'label': 'SKILL'}, {'start': 218, 'end': 221, 'label': 'SKILL'}, {'start': 260, 'end': 263, 'label': 'SKILL'}]"
"15+ Years Banking Experience
Audit/Inspection/ICC Leadership
Internal Audit & Compliance
Risk-Based Operational Reviews
System-Based Audit Expertise
Knowledge of Bangladeshi Laws","[{'start': 7, 'end': 8, 'label': 'SKILL'}, {'start': 22, 'end': 23, 'label': 'SKILL'}, {'start': 55, 'end': 56, 'label': 'SKILL'}, {'start': 65, 'end': 66, 'label': 'SKILL'}, {'start': 89, 'end': 90, 'label': 'SKILL'}, {'start': 103, 'end': 104, 'label': 'SKILL'}, {'start': 112, 'end': 113, 'label': 'SKILL'}, {'start': 143, 'end': 144, 'label': 'SKILL'}]"
"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication",[]
"Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution","[{'start': 406, 'end': 411, 'label': 'SKILL'}, {'start': 523, 'end': 528, 'label': 'SKILL'}]"
